Date,AAPL,GOOGL,MSFT
2024-09-10,218.87815856933594,147.91053771972656,410.3455505371094
2024-09-11,221.41390991210938,150.39793395996094,419.1033020019531
2024-09-12,221.52328491210938,153.91014099121094,423.02642822265625
2024-09-13,221.25477600097656,156.6661834716797,426.5829772949219
2024-09-16,215.10939025878906,157.26315307617188,427.3260498046875
2024-09-17,215.57672119140625,158.5167999267578,431.1005859375
2024-09-18,219.45494079589844,159.0043182373047,426.80096435546875
2024-09-19,227.58914184570312,161.3225860595703,434.607666015625
2024-09-20,226.9228973388672,162.76527404785156,431.21942138671875
2024-09-23,225.20257568359375,161.0340576171875,429.475830078125
2024-09-24,226.0975341796875,161.47181701660156,425.1762390136719
2024-09-25,225.1031036376953,160.67587280273438,428.0888366699219
2024-09-26,226.2467041015625,161.90957641601562,427.2962646484375
2024-09-27,226.5151824951172,163.1234588623047,424.0368957519531
2024-09-30,231.69601440429688,165.0138702392578,426.29571533203125
2024-10-01,224.9440460205078,166.14813232421875,416.775146484375
2024-10-02,225.51083374023438,165.02383422851562,413.248291015625
2024-10-03,224.4070587158203,165.02383422851562,412.6637878417969
2024-10-04,225.53073120117188,166.2177734375,412.1882629394531
2024-10-07,220.44932556152344,162.15834045410156,405.7289123535156
2024-10-08,224.50650024414062,163.55128479003906,410.85076904296875
2024-10-09,228.25538635253906,161.04397583007812,413.5751953125
2024-10-10,227.75819396972656,161.26287841796875,411.9702453613281
2024-10-11,226.27655029296875,162.4170379638672,412.4458312988281
2024-10-14,230.00555419921875,164.1283721923828,415.2395935058594
2024-10-15,232.541259765625,164.62583923339844,414.84326171875
2024-10-16,230.4828643798828,164.32736206054688,412.2476501464844
2024-10-17,230.85076904296875,162.10858154296875,412.84210205078125
2024-10-18,233.68484497070312,162.59613037109375,414.2687072753906
2024-10-21,235.15655517578125,163.24285888671875,414.8829040527344
2024-10-22,234.54002380371094,164.3074493408203,423.5317077636719
2024-10-23,229.46856689453125,161.95933532714844,420.6487731933594
2024-10-24,229.27964782714844,161.899658203125,420.7775573730469
2024-10-25,230.1149444580078,164.43678283691406,424.16571044921875
2024-10-28,232.0937957763672,165.87948608398438,422.6202392578125
2024-10-29,232.36228942871094,168.82456970214844,427.93035888671875
2024-10-30,228.81227111816406,173.58045959472656,428.50494384765625
2024-10-31,224.64569091796875,170.24734497070312,402.568603515625
2024-11-01,221.66250610351562,170.4264373779297,406.5511779785156
2024-11-04,220.7675323486328,168.3867950439453,404.6589660644531
2024-11-05,222.19947814941406,168.88426208496094,407.6310119628906
2024-11-06,221.4735565185547,175.6201171875,416.2698669433594
2024-11-07,226.20692443847656,179.83876037597656,421.47100830078125
2024-11-08,225.93814086914062,177.4508514404297,418.60791015625
2024-11-11,223.22042846679688,179.44076538085938,414.1200866699219
2024-11-12,223.22042846679688,180.70436096191406,419.0933532714844
2024-11-13,224.1063995361328,177.97817993164062,421.2431945800781
2024-11-14,227.1924591064453,174.69483947753906,422.91748046875
2024-11-15,223.98696899414062,171.62042236328125,411.1380920410156
2024-11-18,226.9933624267578,174.41624450683594,411.89105224609375
2024-11-19,227.252197265625,177.22201538085938,413.90216064453125
2024-11-20,227.9689483642578,175.09280395507812,411.6235046386719
2024-11-21,227.49111938476562,166.784912109375,409.84661865234375
2024-11-22,228.8350372314453,163.9293670654297,413.9464111328125
2024-11-25,231.82151794433594,166.80477905273438,415.7232971191406
2024-11-26,234.00167846679688,168.26739501953125,424.8559265136719
2024-11-27,233.8722381591797,168.37681579589844,419.89251708984375
2024-11-29,236.26144409179688,168.09825134277344,420.3591003417969
2024-12-02,238.51124572753906,170.62542724609375,427.82403564453125
2024-12-03,241.5574951171875,170.47621154785156,428.0423889160156
2024-12-04,241.91587829589844,173.49090576171875,434.2168884277344
2024-12-05,241.9457244873047,171.76963806152344,439.3787841796875
2024-12-06,241.7466278076172,173.8292236328125,440.32183837890625
2024-12-09,245.63902282714844,174.6858673095703,442.7538757324219
2024-12-10,246.65444946289062,184.44761657714844,440.0835876464844
2024-12-11,245.38021850585938,194.63771057128906,445.7021484375
2024-12-12,246.8435821533203,191.21112060546875,446.26800537109375
2024-12-13,247.0128173828125,189.07949829101562,443.9947204589844
2024-12-16,249.9097137451172,195.89279174804688,448.2831115722656
2024-12-17,252.33872985839844,194.65762329101562,451.1320495605469
2024-12-18,246.9331817626953,187.66500854492188,434.1871032714844
2024-12-19,248.66534423828125,187.7745819091797,433.8297119140625
2024-12-20,253.3441925048828,190.66329956054688,433.4029235839844
2024-12-23,254.1206817626953,193.8707275390625,432.0627746582031
2024-12-24,257.0375061035156,195.34494018554688,436.11285400390625
2024-12-26,257.853759765625,194.83694458007812,434.9018249511719
2024-12-27,254.439208984375,192.00799560546875,427.3772888183594
2024-12-30,251.0644989013672,190.49395751953125,421.71905517578125
2024-12-31,249.29251098632812,188.5615234375,418.4134521484375
2025-01-02,242.75209045410156,188.69100952148438,415.51483154296875
2025-01-03,242.26431274414062,191.04177856445312,420.2499084472656
2025-01-06,243.89691162109375,196.10198974609375,424.7169494628906
2025-01-07,241.11949157714844,194.7273712158203,419.2770690917969
2025-01-08,241.60728454589844,193.19337463378906,421.4510192871094
2025-01-10,235.78363037109375,191.2908172607422,415.88214111328125
2025-01-13,233.3446502685547,190.26483154296875,414.135009765625
2025-01-14,232.22967529296875,188.9200897216797,412.62615966796875
2025-01-15,236.79901123046875,194.78712463378906,423.1882019042969
2025-01-16,227.23228454589844,192.15744018554688,421.4708557128906
2025-01-17,228.94451904296875,195.23536682128906,425.8883056640625
2025-01-21,221.6375732421875,197.27737426757812,425.3622131347656
2025-01-22,222.82223510742188,197.5961151123047,442.9325866699219
2025-01-23,222.6529998779297,197.20765686035156,443.4388122558594
2025-01-24,221.77694702148438,199.428955078125,440.8082275390625
2025-01-27,228.82508850097656,191.0617218017578,431.3778381347656
2025-01-28,237.187255859375,194.53811645507812,443.9252624511719
2025-01-29,238.28231811523438,194.64767456054688,439.0909118652344
2025-01-30,236.52027893066406,200.0863800048828,411.95111083984375
2025-01-31,234.93743896484375,203.2240753173828,412.0205993652344
2025-02-03,226.98341369628906,200.4449462890625,407.91094970703125
2025-02-04,231.75184631347656,205.57489013671875,409.3503112792969
2025-02-05,231.42333984375,190.58358764648438,410.26361083984375
2025-02-06,232.16995239257812,190.85255432128906,412.7750244140625
2025-02-07,226.60513305664062,184.616943359375,406.7494812011719
2025-02-10,226.8741912841797,185.7425537109375,409.201416015625
2025-02-11,231.8272705078125,184.5970458984375,408.4271240234375
2025-02-12,236.06277465820312,182.89370727539062,406.0447082519531
2025-02-13,240.7069091796875,185.41383361816406,407.53369140625
2025-02-14,243.7664337158203,184.50738525390625,405.43914794921875
2025-02-18,243.6368865966797,183.0531005859375,406.64031982421875
2025-02-19,244.03550720214844,184.5472412109375,411.73272705078125
2025-02-20,244.99224853515625,183.83999633789062,413.91107177734375
2025-02-21,244.71319580078125,178.95912170410156,406.03326416015625
2025-02-24,246.25791931152344,178.5507354736328,401.8457336425781
2025-02-25,246.1981201171875,174.73565673828125,395.77825927734375
2025-02-26,239.54087829589844,172.05613708496094,397.5985412597656
2025-02-27,236.49131774902344,167.8426513671875,390.4368896484375
2025-02-28,241.01583862304688,169.61570739746094,394.87310791015625
2025-03-03,237.21881103515625,166.35845947265625,386.4184265136719
2025-03-04,235.1259765625,170.25320434570312,386.53778076171875
2025-03-05,234.93663024902344,172.34503173828125,398.8816223144531
2025-03-06,234.5280303955078,171.6776580810547,394.773681640625
2025-03-07,238.2552947998047,173.18173217773438,391.2127380371094
2025-03-10,226.70477294921875,165.41319274902344,378.1328430175781
2025-03-11,220.08741760253906,163.58822631835938,378.4213562011719
2025-03-12,216.2405548095703,166.64979553222656,381.2262878417969
2025-03-13,208.96543884277344,162.31175231933594,376.750244140625
2025-03-14,212.76246643066406,165.03424072265625,386.4880676269531
2025-03-17,213.27072143554688,163.83755493164062,386.6273193359375
2025-03-18,211.96517944335938,160.22752380371094,381.4749450683594
2025-03-19,214.50648498535156,163.43865966796875,385.75201416015625
2025-03-20,213.37039184570312,162.35165405273438,384.7772521972656
2025-03-21,217.5261688232422,163.5383758544922,389.1736755371094
2025-03-24,219.977783203125,167.2182159423828,390.98394775390625
2025-03-25,222.9875030517578,170.09030151367188,393.0528869628906
2025-03-26,220.77503967285156,164.60543823242188,387.89056396484375
2025-03-27,223.08714294433594,161.79319763183594,388.4972839355469
2025-03-28,217.1574249267578,153.90496826171875,376.78009033203125
2025-03-31,221.37301635742188,154.21412658691406,373.3883056640625
2025-04-01,222.4293975830078,156.637451171875,380.1520080566406
2025-04-02,223.12701416015625,156.60751342773438,380.1023254394531
2025-04-03,202.49755859375,150.30491638183594,371.12042236328125
2025-04-04,187.738037109375,145.19903564453125,357.92120361328125
2025-04-07,180.84161376953125,146.34585571289062,355.9517822265625
2025-04-08,171.83241271972656,144.30149841308594,352.66937255859375
2025-04-09,198.17234802246094,158.27293395996094,388.40777587890625
2025-04-10,189.77108764648438,152.39913940429688,379.3165283203125
2025-04-11,197.47471618652344,156.7072296142578,386.378662109375
2025-04-14,201.82984924316406,158.63192749023438,385.7420654296875
2025-04-15,201.45114135742188,155.87953186035156,383.6731872558594
2025-04-16,193.6079559326172,152.90774536132812,369.6284484863281
2025-04-17,196.3087158203125,150.74371337890625,365.8188781738281
2025-04-21,192.50172424316406,147.26332092285156,357.2050476074219
2025-04-22,199.059326171875,151.05287170410156,364.864013671875
2025-04-23,203.90277099609375,154.92218017578125,372.3936462402344
2025-04-24,207.65989685058594,158.8413543701172,385.2347717285156
2025-04-25,208.56680297851562,161.5139617919922,389.7605285644531
2025-04-28,209.4238739013672,160.1676788330078,389.07421875
2025-04-29,210.49021911621094,159.71893310546875,391.9388732910156
2025-04-30,211.7758331298828,158.3626708984375,393.15234375
2025-05-01,212.59304809570312,160.8557891845703,423.1316223144531
2025-05-02,204.65020751953125,163.57827758789062,432.9589538574219
2025-05-05,198.21221923828125,163.7577667236328,433.8442077636719
2025-05-06,197.83349609375,162.7804718017578,430.99945068359375
2025-05-07,195.58120727539062,150.96311950683594,431.03924560546875
2025-05-08,196.81698608398438,153.85511779785156,435.83355712890625
2025-05-09,197.8534393310547,152.329345703125,436.3905334472656
2025-05-12,210.34713745117188,158.02362060546875,446.8644104003906
2025-05-13,212.48263549804688,159.09066772460938,446.74505615234375
2025-05-14,211.88389587402344,164.91456604003906,450.5247802734375
2025-05-15,211.00575256347656,163.5084686279297,451.54119873046875
2025-05-16,210.81614685058594,165.73231506347656,452.6772155761719
2025-05-19,208.3413543701172,166.0813446044922,457.26104736328125
2025-05-20,206.42539978027344,163.5283966064453,456.56353759765625
2025-05-21,201.6654052734375,168.09579467773438,450.983154296875
2025-05-22,200.9369354248047,170.3994140625,453.26513671875
2025-05-23,194.85975646972656,168.00604248046875,448.6015625
2025-05-27,199.78936767578125,172.42384338378906,459.0746765136719
2025-05-28,199.99891662597656,171.8853302001953,455.7563781738281
2025-05-29,199.5299072265625,171.38670349121094,457.0717468261719
2025-05-30,200.4280242919922,171.26702880859375,458.7458190917969
2025-06-02,201.27622985839844,168.5644989013672,460.3502197265625
2025-06-03,202.84292602539062,165.7223358154297,461.3467102050781
2025-06-04,202.39389038085938,167.5872039794922,462.2435302734375
2025-06-05,200.20849609375,167.74676513671875,466.0401611328125
2025-06-06,203.49156188964844,173.20169067382812,468.730712890625
2025-06-09,201.02676391601562,175.81764221191406,471.0924072265625
2025-06-10,202.2441864013672,178.3237762451172,469.2688293457031
2025-06-11,198.36236572265625,177.07569885253906,470.9628601074219
2025-06-12,198.78147888183594,175.42825317382812,477.1909484863281
2025-06-13,196.03726196289062,174.39984130859375,473.2946472167969
2025-06-16,198.0031280517578,176.49659729003906,477.46002197265625
2025-06-17,195.2289581298828,175.6778564453125,476.3638610839844
2025-06-18,196.16697692871094,173.05194091796875,478.5561218261719
2025-06-20,200.57769775390625,166.38226318359375,475.7261047363281
2025-06-23,201.07666015625,164.93450927734375,484.2959289550781
2025-06-24,199.87918090820312,166.51206970214844,488.3915100097656
2025-06-25,201.13653564453125,170.416015625,490.5439453125
2025-06-26,200.57769775390625,173.27157592773438,495.705810546875
2025-06-27,200.65753173828125,178.25387573242188,494.20111083984375
2025-06-30,204.7389373779297,175.95742797851562,495.66595458984375
2025-07-01,207.3833770751953,175.56802368164062,490.3247375488281
2025-07-02,211.99366760253906,178.3636932373047,489.36810302734375
2025-07-03,213.10134887695312,179.2523193359375,497.0909423828125
2025-07-07,209.50889587402344,176.5165557861328,495.974853515625
2025-07-08,209.5687713623047,174.09031677246094,494.8786926269531
2025-07-09,210.69639587402344,176.34681701660156,501.74456787109375
2025-07-10,211.96372985839844,177.34527587890625,499.7216796875
2025-07-11,210.7163543701172,179.91131591796875,501.55523681640625
2025-07-14,208.1816864013672,181.2791748046875,501.2562561035156
2025-07-15,208.67066955566406,181.718505859375,504.04644775390625
2025-07-16,209.71847534179688,182.68701171875,503.8471374511719
2025-07-17,209.57875061035156,183.29605102539062,509.9058532714844
2025-07-18,210.73631286621094,184.7737579345703,508.2616271972656
2025-07-21,212.0335693359375,189.80596923828125,508.2715759277344
2025-07-22,213.94955444335938,191.04405212402344,503.4983825683594
2025-07-23,213.7000732421875,189.93577575683594,504.0962829589844
2025-07-24,213.31088256835938,191.87277221679688,509.0887145996094
2025-07-25,213.43064880371094,192.88121032714844,511.9088439941406
2025-07-28,213.6002960205078,192.28213500976562,510.7030334472656
2025-07-29,210.8261260986328,195.44723510742188,510.7727966308594
2025-07-30,208.6107940673828,196.2260284423828,511.4404296875
2025-07-31,207.1339111328125,191.60317993164062,531.62939453125
2025-08-01,201.95481872558594,188.8374786376953,522.2723388671875
2025-08-04,202.9227752685547,194.7383270263672,533.7619018554688
2025-08-05,202.49366760253906,194.36891174316406,525.8995361328125
2025-08-06,212.80197143554688,195.7866973876953,523.0994262695312
2025-08-07,219.56771850585938,196.21604919433594,519.0138549804688
2025-08-08,228.86814880371094,201.10845947265625,520.2095947265625
2025-08-11,226.95997619628906,200.68911743164062,519.9405517578125
2025-08-12,229.42758178710938,203.02549743652344,527.3843383789062
2025-08-13,233.10403442382812,201.64764404296875,518.7547607421875
2025-08-14,232.5545654296875,202.62611389160156,520.6480102539062
2025-08-15,231.36570739746094,203.58462524414062,518.3461303710938
2025-08-18,230.66639709472656,203.1852569580078,515.286865234375
2025-08-19,230.3367156982422,201.25823974609375,507.98260498046875
2025-08-20,225.79110717773438,199.01171875,503.9468078613281
2025-08-21,224.68218994140625,199.4410400390625,503.2980041503906
2025-08-22,227.53941345214844,205.771240234375,506.2824401855469
2025-08-25,226.94000244140625,208.1675262451172,503.3179931640625
2025-08-26,229.08792114257812,206.81961059570312,501.1021423339844
2025-08-27,230.26678466796875,207.15908813476562,505.7933349609375
2025-08-28,232.33477783203125,211.31265258789062,508.68792724609375
2025-08-29,231.91517639160156,212.5806884765625,505.7434387207031
2025-09-02,229.49752807617188,211.0231170654297,504.1763610839844
2025-09-03,238.2390594482422,230.30323791503906,504.40594482421875
2025-09-04,239.5477752685547,231.94070434570312,507.02105712890625
2025-09-05,239.45787048339844,234.63653564453125,494.0752868652344
2025-09-08,237.64962768554688,233.8870086669922,497.2693176269531
2025-09-09,234.123046875,239.47335815429688,497.4789123535156
2025-09-10,226.5703582763672,239.01365661621094,499.43524169921875
2025-09-11,229.80722045898438,240.21287536621094,500.0740661621094
2025-09-12,233.84332275390625,240.64259338378906,508.94744873046875
2025-09-15,236.47076416015625,251.44552612304688,514.397216796875
2025-09-16,237.9193572998047,250.99581909179688,508.08905029296875
2025-09-17,238.75856018066406,249.36688232421875,509.06719970703125
2025-09-18,237.64962768554688,251.86524963378906,507.5001525878906
2025-09-19,245.26223754882812,254.55349731445312,516.96240234375
2025-09-22,255.8319854736328,252.36492919921875,513.4889526367188
2025-09-23,254.18359375,251.49549865722656,508.2787170410156
2025-09-24,252.06564331054688,246.97845458984375,509.19696044921875
2025-09-25,256.6212158203125,245.6293182373047,506.0827941894531
2025-09-26,255.2126007080078,246.3788299560547,510.5045166015625
2025-09-29,254.18359375,243.89047241210938,513.6386108398438
2025-09-30,254.38340759277344,242.94110107421875,516.982421875
2025-10-01,255.20260620117188,244.7399139404297,518.7391357421875
2025-10-02,256.8809814453125,245.52940368652344,514.7765502929688
2025-10-03,257.7701110839844,245.1896209716797,516.3834838867188
2025-10-06,256.44140625,250.26629638671875,527.5825805664062
2025-10-07,256.23162841796875,245.59934997558594,523.0010986328125
2025-10-08,257.8100891113281,244.46009826660156,523.8695068359375
2025-10-09,253.79396057128906,241.3721160888672,521.4241333007812
2025-10-10,245.032470703125,236.4153594970703,510.0054626464844
2025-10-13,247.42015075683594,243.9904022216797,513.0896606445312
2025-10-14,247.53004455566406,245.28955078125,512.610595703125
2025-10-15,249.09852600097656,250.86590576171875,512.4708251953125
2025-10-16,247.21035766601562,251.29562377929688,510.65423583984375
2025-10-17,252.045654296875,253.13442993164062,512.62060546875
2025-10-20,261.98602294921875,256.3822937011719,515.8245239257812
2025-10-21,262.5155029296875,250.29627990722656,516.6929321289062
2025-10-22,258.19970703125,251.52548217773438,519.5675659179688
2025-10-23,259.3285827636719,252.91456604003906,519.5875244140625
2025-10-24,262.56549072265625,259.7501220703125,522.6318359375
2025-10-27,268.5496520996094,269.0939636230469,530.527099609375
2025-10-28,268.7394714355469,267.295166015625,541.057373046875
2025-10-29,269.4388122558594,274.3905334472656,540.538330078125
2025-10-30,271.13714599609375,281.2960205078125,524.77783203125
2025-10-31,270.108154296875,281.0061950683594,516.8426513671875
2025-11-03,268.7894287109375,283.5345458984375,516.0641479492188
2025-11-04,269.7784729003906,277.35858154296875,513.3692016601562
2025-11-05,269.8783874511719,284.1241455078125,506.2125549316406
2025-11-06,269.50872802734375,284.5638732910156,496.1713562011719
2025-11-07,268.2099914550781,278.647705078125,495.8918762207031
2025-11-10,269.42999267578125,289.9103698730469,505.0547180175781
2025-11-11,275.25,291.11956787109375,507.7297058105469
2025-11-12,273.4700012207031,286.5225830078125,510.1851501464844
2025-11-13,272.95001220703125,278.3879089355469,502.34979248046875
2025-11-14,272.4100036621094,276.22930908203125,509.2268981933594
2025-11-17,267.4599914550781,284.83367919921875,506.54193115234375
2025-11-18,267.44000244140625,284.09417724609375,492.8675537109375
2025-11-19,268.55999755859375,292.61859130859375,486.2099914550781
2025-11-20,266.25,289.26080322265625,478.42999267578125
2025-11-21,271.489990234375,299.464111328125,472.1199951171875
2025-11-24,275.9200134277344,318.3717346191406,474.0
2025-11-25,276.9700012207031,323.22857666015625,476.989990234375
2025-11-26,277.54998779296875,319.7408752441406,485.5
2025-11-28,278.8500061035156,319.970703125,492.010009765625
